iex(1)> RingLogger.attach
:ok
iex(2)> RingLogger.next

00:00:04.141 [info]  Booting Linux on physical CPU 0x0
08:42:53.379 [debug] Nov  2 08:42:53 pppd[248]: Script /etc/ppp/ip-down started (pid 412)

08:42:53.379 [debug] Nov  2 08:42:53 pppd[248]: sent [LCP TermAck id=0x1d]

08:42:53.383 [debug] pppd.ip_down(ppp0): %{BYTES_RCVD: "0", BYTES_SENT: "0", CONNECT_TIME: "34", DEVICE: "/dev/ttyUSB3", DNS1: "8.8.8.8", DNS2: "8.8.4.4", IFNAME: "ppp0", IPLOCAL: "100.85.118.2", IPREMOTE: "10.64.64.64", ORIG_UID: "0", PPPD_PID: "248", PPPLOGNAME: "root", SPEED: "9600", USEPEERDNS: "1"}

08:42:53.383 [info]  RouteManager: clear_route ppp0

08:42:53.384 [debug] Nov  2 08:42:53 pppd[248]: Script /etc/ppp/ip-down finished (pid 412), status = 0x0

08:42:53.384 [info]  Nov  2 08:42:53 pppd[248]: Modem hangup

08:42:53.384 [info]  Nov  2 08:42:53 pppd[248]: Connection terminated.

08:42:53.422 [warn]  route_manager(clear_a_local_route): ignoring failure "ip: can't find device 'ppp0'\n"

08:42:53.455 [warn]  route_manager(clear_a_local_route): ignoring failure "ip: can't find device 'ppp0'\n"

08:42:53.487 [warn]  route_manager(clear_a_route): ignoring failure "ip: can't find device 'ppp0'\n"

08:42:53.519 [warn]  route_manager(clear_a_route): ignoring failure "ip: can't find device 'ppp0'\n"

08:43:25.487 [info]  Nov  2 08:43:25 chat[426]: abort on (BUSY)

08:43:25.487 [info]  Nov  2 08:43:25 chat[426]: abort on (NO CARRIER)

08:43:25.487 [info]  Nov  2 08:43:25 chat[426]: abort on (NO DIALTONE)

08:43:25.487 [info]  Nov  2 08:43:25 chat[426]: abort on (NO DIAL TONE)

08:43:25.487 [info]  Nov  2 08:43:25 chat[426]: abort on (NO ANSWER)

08:43:25.487 [info]  Nov  2 08:43:25 chat[426]: abort on (DELAYED)

08:43:25.487 [info]  Nov  2 08:43:25 chat[426]: timeout set to 10 seconds

08:43:25.487 [info]  Nov  2 08:43:25 chat[426]: report (CONNECT)

08:43:25.488 [info]  Nov  2 08:43:25 chat[426]: send (+++^M)

08:43:25.527 [info]  Nov  2 08:43:25 chat[426]: send (AT^M)

08:43:25.557 [info]  Nov  2 08:43:25 chat[426]: expect (OK)

08:43:25.559 [info]  Nov  2 08:43:25 chat[426]: AT^M^M

08:43:25.560 [info]  Nov  2 08:43:25 chat[426]: OK

08:43:25.560 [info]  Nov  2 08:43:25 chat[426]:  -- got it


08:43:25.560 [info]  Nov  2 08:43:25 chat[426]: send (ATH^M)

08:43:25.599 [info]  Nov  2 08:43:25 chat[426]: expect (OK)

08:43:25.599 [info]  Nov  2 08:43:25 chat[426]: ^M

08:43:25.601 [info]  Nov  2 08:43:25 chat[426]: ATH^M^M

08:43:25.602 [info]  Nov  2 08:43:25 chat[426]: OK

08:43:25.602 [info]  Nov  2 08:43:25 chat[426]:  -- got it


08:43:25.602 [info]  Nov  2 08:43:25 chat[426]: send (ATZ^M)

08:43:25.640 [info]  Nov  2 08:43:25 chat[426]: expect (OK)

08:43:25.640 [info]  Nov  2 08:43:25 chat[426]: ^M

08:43:25.643 [info]  Nov  2 08:43:25 chat[426]: ATZ^M^M

08:43:25.643 [info]  Nov  2 08:43:25 chat[426]: OK

08:43:25.643 [info]  Nov  2 08:43:25 chat[426]:  -- got it


08:43:25.643 [info]  Nov  2 08:43:25 chat[426]: send (ATQ0^M)

08:43:25.692 [info]  Nov  2 08:43:25 chat[426]: expect (OK)

08:43:25.693 [info]  Nov  2 08:43:25 chat[426]: ^M

08:43:25.694 [info]  Nov  2 08:43:25 chat[426]: ATQ0^M^M

08:43:25.694 [info]  Nov  2 08:43:25 chat[426]: OK

08:43:25.694 [info]  Nov  2 08:43:25 chat[426]:  -- got it


08:43:25.694 [info]  Nov  2 08:43:25 chat[426]: send (AT+CGDCONT=1,"IP","wm"^M)

08:43:25.926 [info]  Nov  2 08:43:25 chat[426]: expect (OK)

08:43:25.926 [info]  Nov  2 08:43:25 chat[426]: ^M

08:43:25.943 [info]  Nov  2 08:43:25 chat[426]: AT+CGDCONT=1,"IP","wm"^M^M

08:43:25.943 [info]  Nov  2 08:43:25 chat[426]: OK

08:43:25.943 [info]  Nov  2 08:43:25 chat[426]:  -- got it


08:43:25.943 [info]  Nov  2 08:43:25 chat[426]: send (AT+QCFG="nwscanseq",02^M)

08:43:26.176 [info]  Nov  2 08:43:26 chat[426]: expect (OK)

08:43:26.176 [info]  Nov  2 08:43:26 chat[426]: ^M

08:43:26.183 [info]  Nov  2 08:43:26 chat[426]: AT+QCFG="nwscanseq",02^M^M

08:43:26.183 [info]  Nov  2 08:43:26 chat[426]: OK

08:43:26.183 [info]  Nov  2 08:43:26 chat[426]:  -- got it


08:43:26.183 [info]  Nov  2 08:43:26 chat[426]: send (AT+QCFG="nwscanmode",3^M)

08:43:26.415 [info]  Nov  2 08:43:26 chat[426]: expect (OK)

08:43:26.415 [info]  Nov  2 08:43:26 chat[426]: ^M

08:43:26.418 [info]  Nov  2 08:43:26 chat[426]: AT+QCFG="nwscanmode",3^M^M

08:43:26.418 [info]  Nov  2 08:43:26 chat[426]: OK

08:43:26.418 [info]  Nov  2 08:43:26 chat[426]:  -- got it


08:43:26.418 [info]  Nov  2 08:43:26 chat[426]: send (AT+QCFG="iotopmode",0^M)

08:43:26.638 [info]  Nov  2 08:43:26 chat[426]: expect (OK)

08:43:26.638 [info]  Nov  2 08:43:26 chat[426]: ^M

08:43:26.640 [info]  Nov  2 08:43:26 chat[426]: AT+QCFG="iotopmode",0^M^M

08:43:26.641 [info]  Nov  2 08:43:26 chat[426]: OK

08:43:26.641 [info]  Nov  2 08:43:26 chat[426]:  -- got it


08:43:26.641 [info]  Nov  2 08:43:26 chat[426]: send (ATDT*99***1#^M)

08:43:26.770 [info]  Nov  2 08:43:26 chat[426]: expect (CONNECT)

08:43:26.770 [info]  Nov  2 08:43:26 chat[426]: ^M

08:43:26.773 [info]  Nov  2 08:43:26 chat[426]: ATDT*99***1#^M^M

08:43:26.774 [info]  Nov  2 08:43:26 chat[426]: CONNECT

08:43:26.775 [info]  Nov  2 08:43:26 chat[426]:  -- got it


08:43:26.775 [info]  Nov  2 08:43:26 chat[426]: send (^M)

08:43:26.784 [debug] Nov  2 08:43:26 pppd[248]: Script chat -v -f /tmp/vintage_net/chatscript.ppp0 finished (pid 426), status = 0x0

08:43:26.785 [info]  Nov  2 08:43:26 pppd[248]: Serial connection established.

08:43:26.785 [debug] Nov  2 08:43:26 pppd[248]: using channel 7

08:43:26.785 [info]  Nov  2 08:43:26 pppd[248]: Using interface ppp0

08:43:26.785 [info]  Nov  2 08:43:26 pppd[248]: Connect: ppp0 <--> /dev/ttyUSB3

08:43:27.786 [debug] Nov  2 08:43:27 pppd[248]: sent [LCP ConfReq id=0x7 <asyncmap 0x0> <magic 0x8721b3f9> <pcomp> <accomp>]

08:43:27.788 [debug] Nov  2 08:43:27 pppd[248]: rcvd [LCP ConfReq id=0x1e <asyncmap 0x0> <auth chap MD5> <magic 0xc7abb555> <pcomp> <accomp>]

08:43:27.788 [debug] Nov  2 08:43:27 pppd[248]: No auth is possible

08:43:27.788 [debug] Nov  2 08:43:27 pppd[248]: sent [LCP ConfRej id=0x1e <auth chap MD5>]

08:43:27.789 [debug] Nov  2 08:43:27 pppd[248]: rcvd [LCP ConfAck id=0x7 <asyncmap 0x0> <magic 0x8721b3f9> <pcomp> <accomp>]

08:43:27.789 [debug] Nov  2 08:43:27 pppd[248]: rcvd [LCP ConfReq id=0x1f <asyncmap 0x0> <magic 0xc7abb555> <pcomp> <accomp>]

08:43:27.789 [debug] Nov  2 08:43:27 pppd[248]: sent [LCP ConfAck id=0x1f <asyncmap 0x0> <magic 0xc7abb555> <pcomp> <accomp>]

08:43:27.790 [debug] Nov  2 08:43:27 pppd[248]: sent [CCP ConfReq id=0x7 <deflate 15> <deflate(old#) 15> <bsd v1 15>]

08:43:27.790 [debug] Nov  2 08:43:27 pppd[248]: sent [IPCP ConfReq id=0x13 <compress VJ 0f 01> <addr 0.0.0.0> <ms-dns1 0.0.0.0> <ms-dns2 0.0.0.0>]

08:43:27.790 [debug] Nov  2 08:43:27 pppd[248]: rcvd [LCP DiscReq id=0x20 magic=0xc7abb555]

08:43:27.791 [debug] Nov  2 08:43:27 pppd[248]: rcvd [LCP ProtRej id=0x21 80 fd 01 07 00 0f 1a 04 78 00 18 04 78 00 15 03 2f]

08:43:27.791 [debug] Nov  2 08:43:27 pppd[248]: Protocol-Reject for 'Compression Control Protocol' (0x80fd) received

08:43:27.805 [debug] Nov  2 08:43:27 pppd[248]: rcvd [IPCP ConfReq id=0xc]

08:43:27.806 [debug] Nov  2 08:43:27 pppd[248]: sent [IPCP ConfNak id=0xc <addr 0.0.0.0>]

08:43:27.806 [debug] Nov  2 08:43:27 pppd[248]: rcvd [IPCP ConfRej id=0x13 <compress VJ 0f 01>]

08:43:27.806 [debug] Nov  2 08:43:27 pppd[248]: sent [IPCP ConfReq id=0x14 <addr 0.0.0.0> <ms-dns1 0.0.0.0> <ms-dns2 0.0.0.0>]

08:43:27.806 [debug] Nov  2 08:43:27 pppd[248]: rcvd [IPCP ConfReq id=0xd]

08:43:27.806 [debug] Nov  2 08:43:27 pppd[248]: sent [IPCP ConfAck id=0xd]

08:43:27.806 [debug] Nov  2 08:43:27 pppd[248]: rcvd [IPCP ConfNak id=0x14 <addr 100.85.118.2> <ms-dns1 8.8.8.8> <ms-dns2 8.8.4.4>]

08:43:27.807 [debug] Nov  2 08:43:27 pppd[248]: sent [IPCP ConfReq id=0x15 <addr 100.85.118.2> <ms-dns1 8.8.8.8> <ms-dns2 8.8.4.4>]

08:43:27.808 [debug] Nov  2 08:43:27 pppd[248]: rcvd [IPCP ConfAck id=0x15 <addr 100.85.118.2> <ms-dns1 8.8.8.8> <ms-dns2 8.8.4.4>]

08:43:27.808 [warn]  Nov  2 08:43:27 pppd[248]: Could not determine remote IP address: defaulting to 10.64.64.64

08:43:27.810 [debug] Nov  2 08:43:27 pppd[248]: Script /etc/ppp/ip-pre-up started (pid 427)

08:43:27.813 [debug] pppd.ip_pre_up(ppp0): %{DEVICE: "/dev/ttyUSB3", DNS1: "8.8.8.8", DNS2: "8.8.4.4", IFNAME: "ppp0", IPLOCAL: "100.85.118.2", IPREMOTE: "10.64.64.64", ORIG_UID: "0", PPPD_PID: "248", PPPLOGNAME: "root", SPEED: "9600", USEPEERDNS: "1"}

08:43:27.813 [debug] Nov  2 08:43:27 pppd[248]: Script /etc/ppp/ip-pre-up finished (pid 427), status = 0x0

08:43:27.813 [info]  Nov  2 08:43:27 pppd[248]: local  IP address 100.85.118.2

08:43:27.813 [info]  Nov  2 08:43:27 pppd[248]: remote IP address 10.64.64.64

08:43:27.813 [info]  Nov  2 08:43:27 pppd[248]: primary   DNS address 8.8.8.8

08:43:27.814 [info]  Nov  2 08:43:27 pppd[248]: secondary DNS address 8.8.4.4

08:43:27.815 [debug] Nov  2 08:43:27 pppd[248]: Script /etc/ppp/ip-up started (pid 428)

08:43:27.819 [debug] pppd.ip_up(ppp0): %{DEVICE: "/dev/ttyUSB3", DNS1: "8.8.8.8", DNS2: "8.8.4.4", IFNAME: "ppp0", IPLOCAL: "100.85.118.2", IPREMOTE: "10.64.64.64", ORIG_UID: "0", PPPD_PID: "248", PPPLOGNAME: "root", SPEED: "9600", USEPEERDNS: "1"}

08:43:27.819 [info]  RouteManager: set_route ppp0 -> :internet

08:43:27.819 [debug] Nov  2 08:43:27 pppd[248]: Script /etc/ppp/ip-up finished (pid 428), status = 0x0

08:44:02.622 [debug] Nov  2 08:44:02 pppd[248]: rcvd [LCP TermReq id=0x22]

08:44:02.622 [info]  Nov  2 08:44:02 pppd[248]: LCP terminated by peer

08:44:02.623 [info]  Nov  2 08:44:02 pppd[248]: Connect time 0.6 minutes.

08:44:02.623 [info]  Nov  2 08:44:02 pppd[248]: Sent 0 bytes, received 0 bytes.

08:44:02.624 [debug] Nov  2 08:44:02 pppd[248]: Script /etc/ppp/ip-down started (pid 435)

08:44:02.625 [debug] Nov  2 08:44:02 pppd[248]: sent [LCP TermAck id=0x22]

08:44:02.628 [debug] pppd.ip_down(ppp0): %{BYTES_RCVD: "0", BYTES_SENT: "0", CONNECT_TIME: "35", DEVICE: "/dev/ttyUSB3", DNS1: "8.8.8.8", DNS2: "8.8.4.4", IFNAME: "ppp0", IPLOCAL: "100.85.118.2", IPREMOTE: "10.64.64.64", ORIG_UID: "0", PPPD_PID: "248", PPPLOGNAME: "root", SPEED: "9600", USEPEERDNS: "1"}

08:44:02.628 [info]  RouteManager: clear_route ppp0

08:44:02.629 [debug] Nov  2 08:44:02 pppd[248]: Script /etc/ppp/ip-down finished (pid 435), status = 0x0

08:44:02.629 [info]  Nov  2 08:44:02 pppd[248]: Modem hangup

08:44:02.629 [info]  Nov  2 08:44:02 pppd[248]: Connection terminated.

08:44:02.666 [warn]  route_manager(clear_a_local_route): ignoring failure "ip: can't find device 'ppp0'\n"

08:44:02.698 [warn]  route_manager(clear_a_local_route): ignoring failure "ip: can't find device 'ppp0'\n"

08:44:02.730 [warn]  route_manager(clear_a_route): ignoring failure "ip: can't find device 'ppp0'\n"

08:44:02.762 [warn]  route_manager(clear_a_route): ignoring failure "ip: can't find device 'ppp0'\n"
